2024-10-17 10:38:39, 13.033694
2024-10-17 10:38:41, 99.47195
2024-10-17 10:38:43, 32.984947
2024-10-17 10:38:45, 70.756165
2024-10-17 10:38:47, 62.49833
2024-10-17 10:38:49, 7.80459
2024-10-17 10:38:51, 75.77525
2024-10-17 10:38:53, 52.778427
2024-10-17 10:38:55, 60.303806
2024-10-17 10:38:57, 20.926111
2024-10-17 10:38:59, 8.634478
2024-10-17 10:39:01, 14.154738
2024-10-17 10:39:03, 59.896786
2024-10-17 10:39:05, 19.504797
2024-10-17 10:39:07, 4.3260217
2024-10-17 10:39:09, 77.96714
2024-10-17 10:39:11, 48.58907
2024-10-17 10:39:13, 92.74299
2024-10-17 10:39:15, 82.346405
2024-10-17 10:39:17, 64.68135
2024-10-17 10:39:19, 14.712876
2024-10-17 10:39:21, 35.530483
2024-10-17 10:39:23, 18.068075
2024-10-17 10:39:25, 12.829333
2024-10-17 10:39:27, 58.36987
2024-10-17 10:39:29, 85.39726
2024-10-17 10:39:31, 26.286018
2024-10-17 10:39:33, 24.165266
2024-10-17 10:39:35, 60.198307
2024-10-17 10:39:37, 15.246743
2024-10-17 10:39:39, 9.801173
2024-10-17 10:39:41, 73.50346
2024-10-17 10:39:43, 94.94158
2024-10-17 10:39:45, 87.92102
2024-10-17 10:39:47, 0.63521266
2024-10-17 10:39:49, 59.894417
2024-10-17 10:39:51, 79.65516
2024-10-17 10:39:53, 11.303371
2024-10-17 10:39:55, 59.489136
2024-10-17 10:39:57, 99.211716
2024-10-17 10:39:59, 63.43799
2024-10-17 10:40:01, 37.687164
2024-10-17 10:40:03, 34.713554
2024-10-17 10:40:05, 46.049385
2024-10-17 10:40:07, 87.732025
2024-10-17 10:40:09, 9.880865
2024-10-17 10:40:11, 32.246662
2024-10-17 10:40:13, 76.57056
2024-10-17 10:40:15, 97.425705
2024-10-17 10:40:17, 26.886528
2024-10-17 10:40:19, 74.9035
2024-10-17 10:40:21, 94.17017
2024-10-17 10:40:23, 44.961918
2024-10-17 10:40:25, 43.456955
2024-10-17 10:40:27, 65.58668
2024-10-17 10:40:29, 31.146162
2024-10-17 10:40:31, 66.93941
2024-10-17 10:40:33, 16.439312
2024-10-17 10:40:35, 42.26625
2024-10-17 10:40:37, 95.705826
2024-10-17 10:40:39, 97.67144
2024-10-17 10:40:41, 4.148465
2024-10-17 10:40:44, 71.090096
2024-10-17 10:40:46, 52.322132
2024-10-17 10:40:48, 22.003365
2024-10-17 10:40:50, 27.241117
2024-10-17 10:40:52, 61.191486
2024-10-17 10:40:54, 61.512993
2024-10-17 10:40:56, 23.378967
2024-10-17 10:40:58, 26.40605
2024-10-17 10:41:00, 64.42909
2024-10-17 10:41:02, 43.425964
2024-10-17 10:41:04, 98.4856
2024-10-17 10:41:06, 45.92936
2024-10-17 10:41:08, 4.506546
2024-10-17 10:41:10, 58.11156
2024-10-17 10:41:12, 40.413086
